TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2018-07-17,157.22,158.4,154.6,157.08,2954360
2018-07-18,157.8,161.28,156.74,161.1,3120870
2018-07-19,162.0,163.07,158.7,159.88,3048900
2018-07-20,159.88,161.16,157.82,159.46,2319750
2018-07-23,159.5,161.38,158.08,159.42,1392100
2018-07-24,159.42,163.19,158.55,162.75,1866360
2018-07-25,161.27,163.92,160.95,161.0,1788680
2018-07-26,161.5,163.78,161.5,163.45,1993020
2018-07-27,163.51,164.0,162.02,163.64,1987240
2018-07-30,163.78,163.78,161.75,163.3,1817580
2018-07-31,162.98,162.98,160.34,162.4,3393670
2018-08-01,162.7,162.84,160.2,160.32,1625330
2018-08-02,160.3,161.94,158.54,159.8,1746420
2018-08-03,159.94,163.12,158.54,163.12,2229300
2018-08-06,163.16,164.6,161.82,161.82,2005040
2018-08-07,162.86,162.88,159.28,160.32,1348590
2018-08-08,160.2,161.04,155.5,158.9,3005010
2018-08-09,158.9,160.62,156.36,160.62,2196330
2018-08-10,155.0,157.64,148.74,152.0,5323740
2018-08-13,152.0,157.44,150.24,155.9,4536450
2018-08-14,155.96,156.92,153.12,155.48,3181230
2018-08-15,155.96,156.0,152.52,155.54,3820670
2018-08-16,154.6,155.46,153.38,153.38,1854360
2018-08-17,153.92,156.36,153.32,155.16,3041590
2018-08-20,156.44,158.44,155.62,157.74,1420940
2018-08-21,157.78,158.98,156.4,158.8,1381730
2018-08-22,158.82,161.1,156.98,160.7,2684080
2018-08-23,160.46,161.36,157.46,158.0,2080010
2018-08-24,158.0,159.5,155.76,159.5,2582470
2018-08-27,159.4,160.2,157.84,160.2,999040
2018-08-28,160.5,166.34,159.64,165.2,3270520
2018-08-29,164.74,169.0,164.74,168.32,2817380
2018-08-30,168.76,168.88,166.36,168.0,2538570
2018-08-31,167.16,167.28,163.96,165.66,3313920
2018-09-03,166.2,169.44,165.5,168.6,1708930
2018-09-04,168.74,169.12,164.74,164.74,2143500
2018-09-05,165.46,166.76,163.78,163.78,1682030
2018-09-06,163.78,165.7,163.4,163.5,1342800
2018-09-07,164.86,166.0,162.52,165.94,1676270
2018-09-10,165.68,170.0,165.1,170.0,2470580
2018-09-11,169.46,171.1,167.8,169.36,1868970
2018-09-12,169.3,169.98,168.06,169.78,1972600
2018-09-13,169.8,171.28,168.02,169.52,1868090
2018-09-14,169.1,170.38,168.52,170.2,1324520
2018-09-17,170.02,172.3,169.0,171.34,1812760
2018-09-18,171.66,173.98,170.16,173.36,3233120
2018-09-19,173.78,175.2,171.12,172.34,3854370
2018-09-20,172.34,176.98,172.34,174.88,4595390
2018-09-21,175.0,177.82,173.72,177.82,4232830
2018-09-24,177.3,179.68,175.32,176.6,1768290
2018-09-25,176.2,177.52,174.9,177.52,1356110
2018-09-26,177.22,177.9,171.56,171.56,3242960
2018-09-27,172.26,179.0,172.24,179.0,3646380
2018-09-28,178.6,178.94,175.18,177.9,2297920
2018-10-01,178.38,178.62,177.0,177.22,2072170
2018-10-02,177.22,179.52,177.22,178.5,1607930
2018-10-03,179.26,184.14,178.1,184.0,3474620
2018-10-04,183.8,184.88,181.74,182.0,2978740
2018-10-05,182.52,182.98,178.1,178.1,2225400
2018-10-08,179.34,180.96,178.42,178.42,2347650
2018-10-09,180.0,181.8,178.1,180.4,2268650
2018-10-10,179.14,180.8,176.08,176.34,2378100
2018-10-11,171.56,171.56,165.82,167.1,5114220
2018-10-12,167.22,168.36,165.26,168.26,1865490
2018-10-15,168.48,169.58,164.6,165.0,1898690
2018-10-16,165.0,167.94,163.9,167.86,3008070
2018-10-17,167.88,172.3,167.88,171.3,2815600
2018-10-18,171.2,171.6,166.0,166.0,2501950
2018-10-19,166.8,167.28,160.4,160.4,3481900
2018-10-22,162.0,162.0,157.58,158.5,2617620
2018-10-23,157.5,161.02,156.28,158.2,3272490
2018-10-24,159.3,162.32,156.52,156.7,4079610
2018-10-25,156.0,161.06,155.42,161.0,5621360
2018-10-26,160.98,160.98,155.62,158.72,2818870
2018-10-29,158.0,160.48,157.22,159.84,1621190
2018-10-30,158.34,160.46,156.1,158.02,2261240
2018-10-31,158.68,160.78,158.38,160.42,3095010
2018-11-01,159.88,160.22,156.9,159.06,3193640
2018-11-02,159.88,160.48,157.02,157.94,4013210
2018-11-06,158.0,158.7,157.02,157.92,2535120
2018-11-07,157.5,158.5,156.3,157.6,3354150
2018-11-08,157.94,158.2,156.8,156.8,2196670
2018-11-09,156.7,161.88,155.12,161.74,7093810
2018-11-12,161.76,163.36,160.52,160.96,2350160
2018-11-13,160.38,165.0,159.4,164.0,3201050
2018-11-14,163.58,166.5,163.0,164.6,3818550
2018-11-15,164.6,165.82,164.0,164.38,1899610
2018-11-16,164.3,164.8,162.0,164.26,1592710
2018-11-19,163.5,164.14,162.16,163.24,2205620
2018-11-20,163.0,163.5,160.96,163.5,2400330
2018-11-21,163.38,164.54,161.48,162.66,3529530
2018-11-22,162.52,164.38,162.52,163.86,2233390
2018-11-23,163.7,165.74,162.54,164.86,2620520
2018-11-26,165.5,165.88,160.64,162.28,2742170
2018-11-27,163.0,164.94,161.18,161.2,3983900
2018-11-28,161.3,162.32,158.6,159.04,3979420
2018-11-29,159.62,163.24,159.06,160.96,2884220
2018-11-30,160.96,161.76,157.2,158.36,4860840
2018-12-03,159.84,162.62,159.5,161.44,3296550
2018-12-04,161.24,161.24,159.1,161.14,3515210
2018-12-05,160.88,161.84,156.62,158.38,5121780
2018-12-06,157.5,157.98,156.2,157.76,2729960
2018-12-07,158.5,159.46,156.5,158.36,3120750
2018-12-10,158.0,158.44,156.0,156.0,3756270
2018-12-11,156.8,158.24,155.46,156.26,2924490
2018-12-12,156.2,157.6,155.66,156.56,2212700
2018-12-13,156.0,156.62,153.0,154.16,3788730
2018-12-14,153.9,153.9,150.74,151.64,2139970
2018-12-17,152.04,154.44,151.2,153.84,2375940
2018-12-18,153.16,155.74,152.04,154.88,2227400
2018-12-19,154.78,156.26,152.8,153.96,4514360
2018-12-20,153.22,153.58,151.4,153.1,3775740
2018-12-21,152.5,153.38,151.76,151.92,3069260
2018-12-24,152.36,154.24,152.0,153.88,1268420
2018-12-25,152.98,152.98,150.2,151.54,1138340
2018-12-26,152.18,152.98,148.72,150.98,1175330
2018-12-27,152.28,153.1,151.34,151.98,1851600
2018-12-28,152.0,157.46,152.0,157.0,3103500
2018-12-29,157.2,157.92,156.36,157.42,564170
2019-01-03,155.86,157.34,154.8,157.34,2901830
2019-01-04,156.8,157.46,154.8,155.68,2912190
2019-01-08,150.98,151.34,149.64,150.12,3122190
2019-01-09,150.36,154.46,150.08,153.78,4029980
2019-01-10,153.52,154.12,152.26,154.12,1958400
2019-01-11,154.48,155.08,152.9,154.5,2978590
2019-01-14,154.2,154.2,151.6,152.22,2578050
2019-01-15,152.7,153.08,149.84,150.58,3218560
2019-01-16,150.88,151.44,149.44,150.62,3165390
2019-01-17,150.88,151.52,149.28,151.5,2514280
2019-01-18,152.3,152.4,151.2,152.14,1729220
2019-01-21,151.9,152.7,151.3,151.72,1333070
2019-01-22,151.7,151.72,149.06,149.9,4292500
2019-01-23,149.98,150.56,148.22,149.08,4300950
2019-01-24,148.78,148.94,144.74,146.74,5495400
2019-01-25,146.74,148.82,146.14,148.82,2645900
2019-01-28,149.02,149.78,148.14,149.78,2200700
2019-01-29,149.84,150.68,147.5,150.68,2734050
2019-01-30,150.36,153.66,149.62,153.14,4363530
2019-01-31,153.34,154.26,152.02,152.02,5662010
2019-02-01,152.9,157.2,152.2,157.2,6049530
2019-02-04,157.4,158.8,155.68,158.42,3398540
2019-02-05,158.06,158.98,157.1,158.46,2479460
2019-02-06,157.62,161.0,157.6,160.42,3132220
2019-02-07,160.14,161.18,157.8,159.0,5053230
2019-02-08,158.08,159.34,156.26,157.34,2671320
2019-02-11,156.72,158.94,156.72,157.64,2473510
2019-02-12,157.9,159.1,155.6,157.4,2344780
2019-02-13,158.0,158.0,154.86,154.86,2979300
2019-02-14,153.88,156.26,153.68,154.86,3613690
2019-02-15,155.12,157.94,155.12,157.24,2624720
2019-02-18,157.24,157.7,154.76,154.86,2057420
2019-02-19,155.0,155.46,152.76,153.92,2424390
2019-02-20,154.12,156.78,153.96,156.48,2937840
2019-02-21,156.48,156.56,154.54,155.94,1947980
2019-02-22,155.9,158.5,155.32,158.5,2272880
2019-02-25,158.5,160.56,158.06,159.44,2667610
2019-02-26,158.52,159.48,157.84,158.86,1878170
2019-02-27,158.78,159.84,156.5,158.62,2349100
2019-02-28,158.24,158.54,157.32,158.44,2134440
2019-03-01,157.92,158.3,156.52,157.74,1899340
2019-03-04,157.4,163.2,156.08,162.04,5545130
2019-03-05,161.54,167.2,161.2,166.18,7755210
2019-03-06,165.2,167.5,164.3,165.36,3493600
2019-03-07,164.5,165.5,163.26,165.5,2622230
2019-03-11,164.24,164.48,162.08,163.44,3873020
2019-03-12,163.96,163.96,162.28,163.32,2065020
2019-03-13,163.2,167.22,162.3,166.9,4484320
2019-03-14,164.62,167.4,164.62,166.38,3482680
2019-03-15,166.3,168.64,165.4,167.7,3450330
2019-03-18,167.0,171.2,166.22,170.7,3274170
2019-03-19,170.7,171.52,168.04,169.3,4365180
2019-03-20,168.26,169.38,167.02,167.62,2827520
2019-03-21,167.94,168.92,166.78,168.64,3498130
2019-03-22,168.66,168.88,166.06,166.7,3689040
2019-03-25,165.86,166.48,165.1,165.6,1817710
2019-03-26,165.7,168.1,164.54,167.88,2595070
2019-03-27,167.88,168.5,166.7,167.3,2187440
2019-03-28,166.9,170.86,166.9,170.2,3224020
2019-03-29,170.0,171.58,169.32,170.5,2708950
2019-04-01,170.6,173.98,170.22,172.58,2973740
2019-04-02,172.04,175.22,172.04,174.7,2591910
2019-04-03,174.24,175.74,172.76,172.82,2468720
2019-04-04,173.1,174.4,171.26,174.0,1972720
2019-04-05,174.56,175.3,173.56,173.98,1365390
2019-04-08,174.64,176.68,174.02,174.52,2485020
2019-04-09,174.06,175.34,171.6,172.48,2279910
2019-04-10,172.5,173.96,171.82,172.66,1802440
2019-04-11,171.92,172.94,167.8,168.4,3160390
2019-04-12,169.4,175.38,167.92,172.34,6662290
2019-04-15,172.7,173.36,168.1,168.5,2603310
2019-04-16,169.16,173.7,168.7,172.7,2704720
2019-04-17,172.72,174.5,171.3,171.4,1512600
2019-04-18,171.4,173.26,171.26,173.26,1183190
2019-04-19,173.0,174.4,172.98,174.3,718480
2019-04-22,174.5,174.96,173.6,174.58,743320
2019-04-23,175.0,176.3,170.68,171.5,3918370
2019-04-24,171.5,172.2,169.2,170.38,3835030
2019-04-25,170.36,171.72,169.46,170.32,2888750
2019-04-26,170.32,174.4,170.02,174.4,3283190
2019-04-29,174.0,175.18,170.96,170.96,3053930
2019-04-30,171.6,171.78,169.84,171.1,3288030
2019-05-02,170.52,175.14,170.14,175.08,6156180
2019-05-03,170.14,170.84,169.3,169.5,3001390
2019-05-06,169.48,170.36,168.0,170.36,2046720
2019-05-07,169.78,171.0,168.2,171.0,3007950
2019-05-08,170.34,170.68,168.06,168.64,3485450
2019-05-10,166.68,166.7,162.18,162.58,4417870
2019-05-13,162.58,164.22,159.4,159.5,3130780
2019-05-14,159.26,161.34,158.56,158.68,3594820
2019-05-15,159.0,160.98,158.08,158.52,2773390
2019-05-16,158.6,159.76,157.42,158.58,2444670
2019-05-17,158.02,159.0,156.42,156.42,2632740
2019-05-20,156.5,158.86,156.1,157.78,1951490
2019-05-21,158.38,161.96,157.26,161.2,3152810
2019-05-22,160.7,164.1,160.12,162.5,4437940
2019-05-23,162.34,163.28,160.42,160.6,3374730
2019-05-24,161.54,165.48,161.22,164.0,4724100
2019-05-27,164.0,165.08,163.4,164.86,1187450
2019-05-28,165.12,171.5,164.94,171.5,9045000
2019-05-29,170.64,171.38,169.46,170.78,2902080
2019-05-30,170.6,172.88,170.36,172.88,3360710
2019-05-31,172.2,172.32,169.78,172.32,2484410
2019-06-03,171.64,173.0,169.54,173.0,2751280
2019-06-04,173.0,174.62,171.52,172.24,2414660
2019-06-05,172.88,174.58,170.54,170.54,2872240
2019-06-06,170.5,174.5,169.6,173.66,2280290
2019-06-07,173.8,174.2,172.04,172.52,1692980
2019-06-10,172.74,174.16,172.22,173.22,1509920
2019-06-11,173.62,178.02,172.96,178.02,3895220
2019-06-13,177.6,183.18,177.1,182.0,5902670
2019-06-14,181.06,185.42,181.06,183.2,5106790
2019-06-17,183.06,183.94,181.88,182.0,5773490
2019-06-18,175.0,175.54,170.76,175.54,6046970
2019-06-19,175.86,178.26,172.02,173.16,3946770
2019-06-20,173.84,174.98,169.88,171.38,8639330
2019-06-21,171.16,171.78,169.22,171.7,5853480
2019-06-24,171.64,173.68,167.78,168.0,4572720
2019-06-25,168.04,171.0,167.6,170.96,6127290
2019-06-26,171.58,172.0,167.0,167.0,5986850
2019-06-27,167.76,170.9,167.68,170.5,4284480
2019-06-28,162.4,163.0,159.64,159.7,25118400
2019-07-01,160.96,161.32,158.6,159.0,6042450
2019-07-02,159.08,161.08,159.04,160.38,5411570
2019-07-03,160.74,160.74,157.66,157.68,10652350
2019-07-04,157.7,158.5,156.52,157.3,8786410
2019-07-05,157.72,158.0,156.3,156.82,4503640
2019-07-08,156.82,158.52,156.4,158.52,5420990
2019-07-09,158.5,158.8,157.04,157.6,6698680
2019-07-10,157.4,158.04,153.12,155.64,9230740
2019-07-11,156.32,156.5,151.28,152.5,7616380
2019-07-12,152.62,152.78,151.02,151.92,5005660
2019-07-15,152.52,154.76,151.92,154.1,5918400
2019-07-16,154.0,156.38,153.7,156.0,7262270
2019-07-17,155.76,156.68,155.06,156.38,4244060
2019-07-18,156.4,156.8,154.42,155.96,4738770
2019-07-19,156.06,156.76,155.52,155.54,5136840
2019-07-22,155.48,157.28,155.06,155.7,2980550
2019-07-23,156.44,156.98,155.4,156.14,2264950
2019-07-24,156.38,156.74,153.28,154.48,3683240
2019-07-25,154.2,154.68,153.1,154.18,2373500
2019-07-26,154.1,154.5,151.8,151.8,4737200
2019-07-29,152.4,152.4,149.84,151.48,5665420
2019-07-30,152.0,152.0,150.02,150.48,4048690
2019-07-31,150.78,151.54,150.0,150.9,4562050
2019-08-01,150.22,150.88,148.42,149.82,6158790
2019-08-02,148.6,149.28,146.4,147.22,6736050
2019-08-05,146.8,147.16,145.0,145.54,4405010
2019-08-06,145.54,146.8,144.8,144.8,4644440
2019-08-07,145.0,146.24,143.64,144.88,4224570
2019-08-08,145.1,146.16,144.58,144.58,3066850
2019-08-09,145.18,145.4,141.56,142.46,4711600
2019-08-12,142.76,143.7,141.82,143.5,3620090
2019-08-13,143.5,143.5,141.22,141.8,4521960
2019-08-14,142.68,142.68,138.8,141.38,7504800
2019-08-15,141.48,142.68,139.02,139.34,5492700
2019-08-16,140.0,140.4,138.0,138.3,3773310
2019-08-19,139.32,140.44,138.06,139.9,4267120
2019-08-20,140.0,140.78,139.0,140.0,3254980
2019-08-21,140.4,141.94,139.52,141.24,3803100
2019-08-22,141.08,142.2,140.3,140.76,4480690
2019-08-23,141.0,143.0,140.8,142.4,4598420
2019-08-26,141.3,143.2,140.88,142.14,1979950
2019-08-27,142.2,144.0,141.7,143.26,7457210
2019-08-28,143.1,144.74,143.0,143.56,3931120
2019-08-29,143.56,146.92,143.38,146.3,5399750
2019-08-30,146.2,148.84,144.5,148.84,5169540
2019-09-02,148.82,149.62,147.22,147.7,3797850
2019-09-03,147.7,147.7,143.82,144.0,6859020
2019-09-04,144.5,145.62,143.02,144.0,6134930
2019-09-05,144.04,145.48,144.04,145.44,4871420
2019-09-06,145.76,147.7,144.58,146.66,4329340
2019-09-09,147.66,149.0,146.66,149.0,5543360
2019-09-10,149.2,149.44,147.34,148.98,3171250
2019-09-11,148.5,150.96,148.5,149.96,4426270
2019-09-12,149.4,150.4,146.82,147.76,6163190
2019-09-13,147.24,148.46,145.68,148.46,4372550
2019-09-16,148.4,149.0,146.66,148.9,4958600
2019-09-17,148.68,149.78,148.14,149.18,5974870
2019-09-18,149.38,150.36,146.28,146.96,8053880
2019-09-19,146.96,147.6,144.04,144.68,9006690
2019-09-20,144.96,145.26,143.06,144.7,7238500
2019-09-23,144.96,145.22,142.1,142.4,6229390
2019-09-24,142.96,144.4,142.14,142.68,3725060
2019-09-25,142.1,142.52,140.12,141.08,6037010
2019-09-26,141.4,142.34,141.0,141.68,3231750
2019-09-27,141.24,142.7,141.14,141.98,2916040
2019-09-30,142.42,142.56,140.42,142.22,3701660
2019-10-01,142.3,142.56,140.32,140.6,4264170
2019-10-02,140.6,140.82,136.06,136.5,11481480
2019-10-03,136.6,136.62,133.1,134.0,11601070
2019-10-04,134.2,135.2,130.9,131.88,8520330
2019-10-07,132.44,132.98,129.74,131.42,8410970
2019-10-08,131.96,133.14,130.7,131.58,6701710
2019-10-09,128.08,129.26,127.38,128.0,7524770
2019-10-10,128.32,131.54,127.16,130.94,5507630
2019-10-11,131.2,131.2,129.84,130.04,4011550
2019-10-14,130.84,131.5,128.14,129.06,5114950
2019-10-15,129.5,129.5,124.3,125.52,10398840
2019-10-16,125.7,129.02,125.6,128.56,5643620
2019-10-17,128.66,129.8,128.16,129.4,4287040
2019-10-18,129.5,129.78,127.6,128.8,5065870
2019-10-21,129.0,129.48,125.72,126.6,6409440
2019-10-22,126.6,127.46,125.28,126.62,5223310
2019-10-23,126.62,127.16,124.98,126.0,5786120
2019-10-24,126.0,126.5,124.32,125.0,7555260
2019-10-25,125.0,125.0,122.16,123.42,9692770
2019-10-28,123.2,125.66,122.7,124.46,5691290
2019-10-29,124.94,129.2,124.26,129.2,8658750
2019-10-30,129.2,129.2,126.9,127.5,4508850
2019-10-31,127.44,129.0,125.04,125.04,7906150
2019-11-01,125.64,126.14,124.32,126.14,5161460
2019-11-05,127.0,129.02,126.74,129.02,7199030
2019-11-06,129.0,131.6,129.0,131.2,8402820
2019-11-07,131.46,133.7,129.92,133.22,8788800
2019-11-08,133.0,133.1,130.84,131.04,6206130
2019-11-11,130.8,132.5,128.6,128.94,5460340
2019-11-12,128.7,130.1,128.04,129.3,3699200
2019-11-13,129.44,129.66,127.68,129.2,3991050
2019-11-14,129.12,129.4,125.8,125.94,7804820
2019-11-15,126.36,127.66,126.1,126.64,4462550
2019-11-18,127.1,128.22,125.92,126.72,4676610
2019-11-19,126.96,128.58,126.4,128.58,5146010
2019-11-20,128.06,129.18,127.44,128.26,3345690
2019-11-21,127.94,128.08,126.12,126.48,5670520
2019-11-22,126.54,128.1,126.14,127.82,3544360
2019-11-25,128.3,131.1,128.08,130.9,5451140
2019-11-26,130.34,132.46,127.86,128.18,11583090
2019-11-27,128.84,129.38,127.72,127.8,4696570
2019-11-28,127.82,129.28,126.9,128.3,3483840
2019-11-29,128.42,129.42,127.7,129.42,3452110
2019-12-02,129.56,133.26,129.3,131.52,12203110
2019-12-03,131.82,131.92,127.6,128.04,10869970
2019-12-04,128.68,129.38,127.62,128.86,3302760
2019-12-05,129.06,132.8,128.04,131.8,10990340
2019-12-06,132.0,133.0,130.84,133.0,5364300
2019-12-09,132.98,133.58,132.58,132.84,4110110
2019-12-10,133.0,133.18,131.52,132.8,4589360
2019-12-11,132.8,135.0,132.46,133.9,7402470
2019-12-12,134.0,136.82,133.72,135.46,7869840
2019-12-13,136.1,137.98,135.9,137.9,12889520
2019-12-16,137.56,139.6,137.56,139.16,7704970
2019-12-17,139.2,139.9,137.12,139.4,7790170
2019-12-18,139.02,139.9,138.1,139.9,6004100
2019-12-19,139.9,142.7,138.76,141.38,11447840
2019-12-20,142.18,142.62,140.14,142.46,5503570
2019-12-23,142.3,143.5,141.36,142.54,3808540
2019-12-24,142.8,143.16,141.62,141.96,1680020
2019-12-25,142.44,142.44,141.06,141.8,1207480
2019-12-26,141.88,143.1,140.88,143.02,2409860
2019-12-27,143.0,144.68,142.64,143.42,3660260
2019-12-30,143.36,143.98,142.5,143.72,3595770
2020-01-03,143.98,144.74,143.3,144.5,4580340
2020-01-06,144.5,144.5,140.88,141.94,6602540
2020-01-08,139.0,139.5,137.8,139.5,9333850
2020-01-09,139.14,143.6,139.14,141.96,10110670
2020-01-10,142.16,145.12,140.8,143.62,9444730
2020-01-13,143.98,146.98,142.48,146.84,7145550
2020-01-14,147.08,151.46,146.22,146.92,11509770
2020-01-15,146.9,148.76,145.24,146.5,6512170
2020-01-16,146.72,149.3,146.72,147.58,5987580
2020-01-17,148.8,150.5,148.0,150.2,5805070
2020-01-20,150.26,152.0,148.1,148.78,7711730
2020-01-21,148.38,148.68,145.78,147.36,5493770
2020-01-22,147.36,148.1,143.52,144.04,8895350
2020-01-23,143.52,145.66,142.94,144.2,4318190
2020-01-24,145.2,146.18,144.56,145.0,2705930
2020-01-27,144.22,144.38,140.5,143.16,5494010
2020-01-28,143.0,144.64,142.64,144.12,4070120
2020-01-29,145.06,145.06,143.32,144.2,4129560
2020-01-30,143.5,144.52,142.54,143.82,2769970
2020-01-31,144.18,144.66,138.0,138.0,11341410
2020-02-03,137.48,138.66,135.6,135.98,8154770
2020-02-04,136.52,139.1,136.52,138.42,6491680
2020-02-05,138.82,140.0,137.22,138.82,8558920
2020-02-06,139.5,140.44,138.2,139.44,6127950
2020-02-07,139.02,140.06,137.5,139.98,5199520
2020-02-10,140.18,141.28,134.64,137.58,7661100
2020-02-11,138.5,139.34,136.8,137.2,6723040
2020-02-12,137.5,142.24,136.1,141.24,13247470
2020-02-13,140.3,140.9,138.84,139.14,5710490
2020-02-14,139.14,141.22,138.3,140.32,5475580
2020-02-17,140.8,141.86,139.68,140.42,2043990
2020-02-18,139.6,141.36,138.6,138.9,5729830
2020-02-19,140.0,140.44,137.2,139.12,4979020
2020-02-20,139.52,141.1,139.3,139.98,4419220
2020-02-21,139.8,140.76,138.86,139.82,5845240
2020-02-25,137.96,139.9,137.68,137.72,8048090
2020-02-26,137.82,137.98,134.5,136.74,9920100
2020-02-27,136.0,136.4,131.4,131.4,7996940
2020-02-28,127.0,130.76,123.16,124.94,20886160
2020-03-02,130.0,130.0,119.14,122.18,16700160
2020-03-03,123.5,124.48,121.12,122.36,9962600
2020-03-04,121.42,123.9,120.28,123.16,8034160
2020-03-05,124.44,124.84,121.74,124.38,8788100
2020-03-06,123.0,123.44,117.6,119.56,12190890
2020-03-10,107.6,123.94,100.82,118.04,18423520
2020-03-11,119.9,122.94,117.02,120.7,16939850
2020-03-12,116.0,117.5,109.8,111.14,14725010
2020-03-13,111.2,116.88,109.54,109.54,13062530
2020-03-16,111.0,112.0,105.5,108.76,12714380
2020-03-17,109.28,113.0,104.0,107.8,11096830
2020-03-18,106.68,107.98,101.1,101.1,10352140
2020-03-19,102.0,110.86,100.0,108.42,19549460
2020-03-20,110.9,113.48,109.44,111.56,16371430
2020-03-23,108.56,110.88,106.5,108.36,9078970
2020-03-24,111.0,117.34,111.0,116.08,14170630
2020-03-25,118.0,125.48,117.7,122.12,18717750
2020-03-26,121.96,122.44,118.56,119.76,10139350
2020-03-27,120.02,120.38,115.12,116.4,6276520
2020-03-30,114.0,118.78,113.4,118.78,5900530
2020-03-31,120.78,125.3,119.98,124.0,9473860
2020-04-01,122.0,124.18,121.28,122.8,7562510
2020-04-02,124.64,125.92,118.74,122.7,12137870
2020-04-03,122.4,124.98,121.12,124.84,9403970
2020-04-06,126.04,131.4,124.62,130.0,8135530
2020-04-07,132.14,132.78,131.12,132.24,8077200
2020-04-08,131.12,133.0,129.14,133.0,8245400
2020-04-09,133.72,134.6,130.4,133.46,7465480
2020-04-10,132.02,132.08,131.0,131.58,1887750
2020-04-13,132.5,132.58,128.7,129.92,3372830
2020-04-14,130.72,131.96,129.0,129.04,6833040
2020-04-15,128.04,128.9,124.2,125.32,6702340
2020-04-16,125.66,127.48,124.58,125.5,7913640
2020-04-17,127.3,127.98,125.52,126.1,5659260
2020-04-20,125.58,128.36,125.56,127.5,6814800
2020-04-21,126.0,126.36,124.3,124.88,10856460
2020-04-22,124.44,127.48,124.44,125.5,8740260
2020-04-23,126.3,128.34,125.4,127.46,6062510
2020-04-24,127.58,127.58,124.4,124.84,9865540
2020-04-27,124.72,125.88,123.16,123.16,6446000
2020-04-28,123.0,126.46,122.4,125.6,8685300
2020-04-29,126.02,128.3,125.08,127.1,5294650
2020-04-30,127.64,128.4,125.94,128.34,6843420
2020-05-04,127.68,127.68,123.9,124.8,5356610
2020-05-05,125.98,126.4,124.7,125.08,3250140
2020-05-06,125.8,126.1,124.06,124.06,4437630
2020-05-07,124.5,126.58,124.12,124.9,5001400
2020-05-08,125.22,125.58,123.92,125.0,3768340
2020-05-12,124.3,124.48,122.1,122.1,7637190
2020-05-13,122.02,122.12,118.24,118.24,5557420
2020-05-14,118.1,118.92,116.02,117.28,7326220
2020-05-15,118.32,120.22,117.52,118.4,5227410
2020-05-18,119.98,124.64,119.5,124.64,8601020
2020-05-19,124.04,126.26,123.2,125.02,8985240
2020-05-20,125.02,128.6,124.4,128.1,8546360
2020-05-21,128.02,129.28,125.06,125.7,5392660
2020-05-22,125.02,128.36,124.32,128.28,7151660
2020-05-25,128.5,132.48,128.44,132.2,5986100
2020-05-26,132.9,136.44,132.2,134.0,13400390
2020-05-27,134.02,138.26,134.02,135.7,9712090
2020-05-28,137.96,139.26,135.94,138.8,7789250
2020-05-29,139.16,139.16,134.72,137.76,16487760
2020-06-01,138.3,139.0,136.8,137.72,4500730
2020-06-02,137.4,138.24,136.36,138.16,5618180
2020-06-03,138.48,140.74,137.68,139.88,6404140
2020-06-04,140.38,140.88,136.72,138.86,10956970
2020-06-05,138.88,144.16,138.22,142.0,8864190
2020-06-08,139.88,140.0,137.1,137.58,6721300
2020-06-09,138.02,138.78,135.92,137.0,6286920
2020-06-10,137.0,139.3,136.12,138.66,5571560
2020-06-11,137.3,137.46,134.82,135.6,3765210
2020-06-15,134.22,134.5,130.92,131.5,7934450
2020-06-16,132.36,134.9,132.36,133.36,7935580
2020-06-17,134.66,137.72,134.16,137.28,8372850
2020-06-18,136.6,139.0,136.16,137.82,9257150
2020-06-19,138.42,139.6,138.02,138.86,7760760
2020-06-22,138.6,138.86,136.34,138.32,4571900
2020-06-23,138.4,140.14,138.02,138.9,3653110
2020-06-25,138.06,138.38,136.5,138.34,4514540
2020-06-26,138.4,138.96,136.78,137.28,2460360
2020-06-29,136.9,139.32,136.86,139.02,3086840
2020-06-30,139.44,141.46,138.86,140.88,5720720
2020-07-02,141.1,141.4,140.1,141.1,3013050
2020-07-03,141.28,143.82,140.62,143.2,4017100
2020-07-06,144.04,144.98,143.32,143.98,3332210
2020-07-07,144.94,144.94,143.02,143.3,4339720
2020-07-08,142.94,143.46,141.78,142.78,2874840
2020-07-09,142.44,142.82,138.92,140.22,5680850
2020-07-10,136.72,136.86,134.36,135.64,5811640
2020-07-13,135.68,138.2,135.0,135.64,3127920
2020-07-14,135.5,137.9,133.4,137.1,4765480
2020-07-15,137.16,139.26,136.68,138.72,3524480
2020-07-16,137.86,138.96,136.6,138.3,2134150
2020-07-17,138.3,138.92,136.94,137.74,1690660
2020-07-20,137.06,139.26,136.68,138.48,2271090
2020-07-21,138.5,141.28,138.2,139.6,3723850
2020-07-22,139.96,142.08,139.18,141.18,5074660
2020-07-23,141.54,143.9,140.84,141.66,4538500
2020-07-24,141.0,144.5,140.22,143.84,6147920
2020-07-27,144.46,145.98,143.46,145.7,6027130
2020-07-28,145.88,149.2,145.38,146.86,6692640
2020-07-29,146.52,147.84,144.5,147.04,5404340
2020-07-30,147.16,147.36,142.78,145.28,7317990
2020-07-31,145.88,146.0,142.58,145.72,5839180
2020-08-03,145.52,146.8,144.52,144.68,3498290
2020-08-04,145.0,149.62,144.52,149.1,9936960
2020-08-05,149.54,149.68,148.08,148.7,7059050
